omimatricu;nombrenave;codigo_pais;id_agencia_arribo;codigotiponave;anoconstru;trb;dwt;eslora
B767708;AMPHITRITE;BEL;73.072.533;810;2000;22.88;1;13.3
B-767708;"S.Y. ""AMPHITRITE""";BEL;806.013.086-3;516;2000;22.88;0;13.03
B771064;NAJA;BEL;73.072.533;516;2000;15;0;11.95
B774;EL SABOR;ANT;900.025.233-2;516;2000;14;0;12.05
B774920;VIEUX;BEL;900.371.443-5;516;2000;12;12;12.8
B776669;LIKE DOLPHINS;BEL;73.072.533;516;2000;10;0;14
B781174;ARMELLE-T;BEL;900.342.455-1;516;2000;15;0;17.5
B781456;NYMPH;BEL;900.371.443-5;516;2000;12;0;10.71
B78154;VEGA;FRA;900.342.455-1;516;2000;12.5;0;8.5
B782615;LE LITTLE WING;BEL;900.342.455-1;516;2000;18.18;3.5;11.7
B783992;CURVACEUS;BEL;900.342.455-1;516;2000;7;6.5;11.06
B-783992;"S.Y. ""CURVACEOUS""";BEL;806.013.086-3;516;2000;7;0;11.6
B784767;LAYANG;BEL;891.701.623-1;516;2000;19.6;0;13.5
B785436;REGGAE;BEL;891.701.623-1;516;2000;5.05;0;12.41
B787428;KWISPEL;BEL;900.371.443-5;516;2000;18;0;11.57
B788343;LADY TWIN;BEL;900.342.455-1;516;2000;23;0;13
B792128;IGAMOR;BEL;891.701.623-1;516;2000;7.5;0;11.57
B79213;HAPPY DAYS;FRA;73.072.533;516;2000;10;0;14.15
B792869;MAGIC DREAM;BEL;900.342.455-1;516;2000;8.8;0;12.49
B792876;LA TORTUGA;BEL;900.342.455-1;516;2000;8;4.5;10.68
B793087;ATLANTIS;BEL;900.371.443-5;516;2000;7;0;10.5
B793134;ARONNAX;BEL;900.342.455-1;516;2000;13;0;12.5
B793381;OLL BLAQ;BEL;73.072.533;516;2000;7;0;53.7
B793627;EPHEMERE;BEL;73.072.533;516;2000;9;0;8.9
B793883;YEMANDJA;BEL;900.342.455-1;516;2000;18;0;12.95
B794341;MIMOSA;BEL;73.072.533;516;2000;7.5;0;13.7
B79509;ANGELA;FRA;73.072.533;516;2000;10;0;13.77
B796011;ZIG ZIG;BEL;806.013.086-3;516;2000;17;0;2.05
B796665;LELA;BEL;73.072.533;516;2000;34;0;10.96
B798909;NIXWIWEG;BEL;900.342.455-1;516;2000;12;5;12.9
B799132;ROXY;USA;900.504.340-8;516;2000;9;0;12.15
B799292;LE REBELLE;BEL;73.072.533;516;2000;16;0;13.4
B800898;AVIAGEM;BEL;900.371.443-5;516;2000;4;0;11.9
B801058;MARIFA;BEL;900.342.455-1;516;2000;12;3.5;14.35
B801186;MIL,LENARI;ESP;900.342.455-1;516;2000;10.81;0;9.56
B801975;KAPUERA;BEL;901.070.980-0;516;2000;11;1.25;13.4
B-801975;"S.C. ""KAPUERA""";BEL;806.013.086-3;516;2000;11;0;13.4
B802050;BABOOSHKA;BEL;900.342.455-1;516;2000;9.5;4;12.95
B-802050;BABOOSHKA;BEL;900.504.340-8;516;2000;9.5;0;12.95
B802195;CHARLOTTE;BEL;900.025.233-2;516;2000;11;0;10.53
B802253;JAMBOTE;BEL;900.342.455-1;516;2000;9.2;0;13.4
B802257;LYDIA M OF GUERNSEY;BEL;900.342.455-1;516;2000;16;0;13.48
B802355;VIROT;BEL;1.017.195.497-6;516;2000;5;4;8.99
B-802355;VIROT;BEL;12.907.381;516;2000;5;0;1
B-803151;LUNA;BEL;806.013.086-3;516;2000;20;20;16.08
B803972;ALBA;BEL;900.342.455-1;516;2000;5.8;0;10.15
B805962;KARG E DOULL;BEL;900.342.455-1;516;2000;7.74;4;10.25
B806423;YAMAY;BEL;900.504.340-8;516;2000;20.41;0;11.75
B807392;DIVA;BEL;900.025.233-2;516;2000;10;2;13.8
B807533;VAGABONDE;BEL;73.072.533;516;2000;13;0;13
B807566;ELGLIS;BEL;900.025.233-2;516;2000;16;0;15.3
B807777;ZEPHYR;BEL;901.070.980-0;516;2000;18;0;13.7
B809287;LOURO;BEL;900.025.233-2;516;2000;32.46;0;13.04
B809625;LONGIMANUS;ESP;900.025.233-2;516;2000;18.5;0;14.9
B809759;TOUT EST LA;BEL;900.504.340-8;516;2000;16;0;13.2
B810974;GAEA;BEL;901.183.474-0;516;2000;16;0;12.5
B811907;LA CONCHA;BEL;900.342.455-1;516;2000;6;0;9.23
B812012;AURYN QUINTO;BEL;901.070.980-0;516;2000;16;0;13.71
B813972;TANGAROA;BEL;900.504.340-8;516;2000;17;0;13.2
B814210;SYRAH;FRA;900.504.340-8;516;2000;13;0;11.5
B815965;TETHYS;BEL;900.025.233-2;516;2000;7;0;9.7
B816212;TORTOLA;BEL;900.342.455-1;516;2000;28.62;0;14.92
B816506;CARPE DIEM;BEL;900.504.340-8;516;2000;27;0;11.99
B816509;SUNSHINE;BEL;900.025.233-2;516;2000;15;0;11.2
B816801;EVY;BEL;900.504.340-8;516;2000;13;0;13.21
B817163;BENYLEO;BEL;900.342.455-1;516;2000;10;0;12.37
B817216;AVALON;BEL;901.212.191-7;516;2000;9;0;9.6
B817242;SEAFOX;BEL;900.342.455-1;516;2000;47;0;9.9
B817286;CONRAD;BEL;900.025.233-2;516;2000;60;0;20.14
B817704;ARROAS;BEL;900.342.455-1;516;2000;16;0;10.12
B818327;REVE DE;BEL;900.342.455-1;516;2000;16;0;11.17
B818685;LE LITTLE WING;BEL;900.342.455-1;516;2000;18.18;4.5;11.7
B819251;FERM;BEL;900.504.340-8;516;2000;10;1;11.4
B819444;"3""S PLUMAS";BEL;900.025.233-2;516;2000;11.9;0;10.8
B819748;CURVACEOUS;BEL;900.342.455-1;516;2000;7;0;11.6
B819865;DALA KOLL;BEL;900.025.233-2;516;2000;13;0;12.36
B820506;LUAR 040;BEL;900.025.233-2;516;2000;34;0;16.3
B821364;GRAND CRU;BEL;900.342.455-1;516;2000;30;0;15.07
B821541;L???O D???ILES;BEL;900.025.233-2;516;2000;22;0;13
B821935;BELUGA;ITA;900.025.233-2;516;2000;10;0;10.83
B823874;SERENITY;BEL;900.025.233-2;516;2000;9;0;12.59
B823983;VIVABELLA III;BEL;806.004.474-1;810;2000;8.3;8.3;12.12
B824356;LE REBELLE;BEL;73.072.533;516;2000;16;0;13
B825037;LURADEHI;BEL;900.342.455-1;516;2000;18;0;15
B-825037;LURADEHI;BEL;92.535.425-8;516;2000;18;0;15
B825080;ALIZE;BEL;900.342.455-1;516;2000;25.55;0;14.9
B825342;FONIA;BEL;900.025.233-2;516;2000;13;0;14.98
B826393;SOFIA DO MAR;BEN;900.342.455-1;516;2000;10;0;9.3
B828727;BLUE MARINE;BEL;900.342.455-1;516;2000;30;0;15.97
B829079;MANGO 3;BEL;900.025.233-2;516;2000;20;0;15.6
B830046;EL GRIXOLS;BEL;901.070.980-0;516;2000;14;0;11.9
B830164;KAPISONE;BEL;900.342.455-1;516;2000;21;0;19
B830784;CYTHERE;BEL;900.342.455-1;516;2000;19;0;13.2
B831833;LUCERO;ESP;806.013.086-3;516;2000;25;0;12.64
B834802;DRINGUELLE;BEL;901.212.191-7;516;2000;9;0;12
B836864;ARONNAX;BEL;891.701.623-1;516;2000;12.05;12.05;14.5
B837871;SEMPER FIDELIS;BEL;900.342.455-1;516;2000;30.83;0;13.8
B838647;ECLIPSE;BEL;901.212.191-7;516;2000;22;0;14.5
B85167;GAIYA;FRA;73.072.533;516;2000;21.63;0;13.77
B91207;ANNKA;FRA;900.371.443-5;516;2000;39;0;18.12
B9336;MALOYA;FRA;901.212.191-7;516;2000;8;0;12.34
B9482;CAPELLA;FRA;900.504.340-8;516;2000;29.67;0;13
BA-2-223-09;GREDOS UNO;ESP;900.371.443-5;516;2000;54.89;0;18.38
BA39199;NATOR;ESP;9.085.696;516;2000;12;0;13.1
BAC14602;KARKAILA II;FRA;73.072.533;516;2000;19.2;0;13.47
BAC28924;FREEVOL;FRA;900.371.443-5;516;2000;17.84;17.84;13.1
BAC934;RESTLESS;NOR;900.342.455-1;516;2000;10;0;11.28
BAD87041;AOTEAROA;FRA;900.342.455-1;516;2000;12;4.5;11.99
BAE14602;KARKAILA II;FRA;73.072.533;516;2000;14;0;13.46
BAK0486;MITI;NOR;806.013.086-3;516;2000;12;0;11.5
BB282;LE VIRGILION;FRA;900.342.455-1;516;2000;13.36;0;10.9
BC1108900;CLOUD NINE;CAN;900.342.455-1;516;2000;12;4;12.57
BC1108960;CLOUD NINE;CAN;73.072.533;516;2000;10;0;12.57
BC2860354;URSA MINOR;CAN;900.371.443-5;516;2000;6.5;6.5;10.67
BC3070893;GRYPON;CAN;900.473.090-7;516;2000;16;4.5;14.33
BC788020;LAZULI;BEL;900.342.455-1;516;2000;15;0;13.04
BC806992;OCEANA;BEL;900.342.455-1;516;2000;14;0;15.8
BC827003;DEO JUVANTE;BEL;900.025.233-2;516;2000;34;0;18
BD-321;BORORO;FRA;73.072.533;516;2000;12;0;15.9
BE574;BELAVITA;FRA;900.025.233-2;516;2000;30.14;2;15.97
BEY03170A585;PRESERVE;NLD;806.013.086-3;516;2000;12.5;0;11.58
BEYG4026C707;TIDAL DANCER;USA;900.504.340-8;516;2000;12;0;12
BHC53;PERLA DEL CARIBE;FRA;900.504.340-8;516;2000;18;0;12.2
BI690;ZIGLIARA;FRA;900.371.443-5;516;2000;14;0;14.5
BI914539;KISSANGA;FRA;900.025.233-2;518;2000;10;0;12.6
BID40708;TAGUA;PAN;900.025.233-2;516;2000;10;0;13.99
BJ765;DON QUICHOTTE;FRA;900.342.455-1;516;2000;15.67;0;11.78
BP-18-732PP;IGUAZU II;DOM;18.002.138-2;510;2000;97;110;19
BP-T31856PP;TRIDENT;DOM;18.002.138-2;510;2000;98;150;21
BR0476603;IRIS;FRA;891.701.623-1;516;2000;14.22;0;10.44
BR-170279-L;"S.Y. ""KIRHA""";FRA;806.013.086-3;516;2000;7;0;9.29
BR383;ARAGORN;FRA;900.342.455-1;516;2000;10.09;0;10
BR465232;LE COLIBRI;FRA;900.290.842-2;516;2000;6;0;10.1
BR625125;MISS ROUKETTE;FRA;900.025.233-2;516;2000;10.61;0;9.24
BRB94235;ORANGE BLUE;FRA;9.085.696;516;2000;9.21;0;9.6
BRD33853X;SOLIDAIRES;FRA;900.025.233-2;516;2000;1.8;0;6.5
BRE26148;TETHYS;FRA;900.371.443-5;516;2000;9.8;0;13.25
BS247;CLOWN;FRA;73.072.533;516;2000;18.84;0;12.2
BW568;CAP SUD;FRA;900.504.340-8;516;2000;25;0;14.92
BX439376H;MASELLE;FRA;806.013.086-3;516;2000;6;0;9.4
BX497690;ARBUTUS;FRA;900.342.455-1;516;2000;5.5;4.5;11.8
BX618220D;INOUI;FRA;900.371.443-5;516;2000;17.2;17.2;11.97
